CVE_AGEB,NOM_MUN,VIVPAR_DES,VIVTOT,TVIVPAR,VIVPAR_HAB,VPH_PISOTI,VPH_NODREN,VPH_S_ELEC,VPH_SNBIEN,VPH_1CUART,VPH_LETR,PRO_OCUP_C,VPH_INTER,VPH_AUTOM,VPH_PC,VPH_REFRI,GRAPROES,n_bancos,n_cafes,n_inmobiliarias,n_empenos,n_usados,n_yonques
2603000011411,Hermosillo,58.0,306,293.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,146.0,153.0,82.0,240.0,10.71,0,0,0,0,0,0
2603000011426,Hermosillo,101.0,434,413.0,308.0,,0.0,0.0,0.0,0.0,0.0,0.59,300.0,324.0,280.0,328.0,15.29,0,0,0,0,0,0
2603000011430,Hermosillo,194.0,818,803.0,603.0,,0.0,,0.0,0.0,0.0,0.99,213.0,313.0,168.0,576.0,10.15,0,0,0,0,0,0
2603000011445,Hermosillo,280.0,935,874.0,580.0,5.0,0.0,0.0,0.0,0.0,0.0,0.72,558.0,574.0,459.0,633.0,13.66,0,1,0,0,0,0
260300001145A,Hermosillo,218.0,732,717.0,446.0,,0.0,0.0,0.0,0.0,0.0,0.81,391.0,404.0,332.0,452.0,13.48,0,0,0,0,0,0
2603000011464,Hermosillo,29.0,133,117.0,87.0,,0.0,0.0,0.0,0.0,0.0,0.68,94.0,97.0,76.0,102.0,14.24,0,0,0,0,0,0
2603000011479,Hermosillo,74.0,100,99.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,19.0,23.0,21.0,24.0,15.96,0,0,0,0,0,0
2603000011498,Hermosillo,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,3.0,3.0,,5.0,8.73,0,0,0,0,0,0
2603000011500,Hermosillo,0.0,20,,,,,0.0,0.0,,,1.34,7.0,10.0,6.0,15.0,9.85,0,0,0,0,0,0
2603000011515,Hermosillo,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.54,,3.0,,5.0,8.53,0,0,0,0,0,0
260300001152A,Hermosillo,0.0,8,6.0,,,0.0,0.0,0.0,0.0,0.0,0.47,3.0,3.0,,3.0,15.5,0,0,0,0,0,0
2603000011534,Hermosillo,,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0
2603000011746,Hermosillo,140.0,1612,1542.0,1373.0,8.0,0.0,4.0,,44.0,0.0,0.67,1039.0,937.0,808.0,1422.0,11.26,4,4,0,0,0,0
2603000011750,Hermosillo,125.0,1071,989.0,837.0,3.0,,3.0,4.0,36.0,0.0,0.66,702.0,670.0,560.0,899.0,12.27,1,0,0,0,0,0
260300001177A,Hermosillo,60.0,765,704.0,637.0,,0.0,,,15.0,0.0,0.64,543.0,522.0,436.0,685.0,12.06,1,0,0,0,0,0
2603000011799,Hermosillo,106.0,873,831.0,697.0,3.0,,5.0,,17.0,0.0,0.68,516.0,523.0,413.0,723.0,11.16,0,3,0,0,0,0
2603000011835,Hermosillo,116.0,1052,987.0,828.0,6.0,0.0,3.0,,8.0,0.0,0.61,704.0,637.0,573.0,881.0,12.19,2,3,2,0,0,0
260300001184A,Hermosillo,71.0,973,898.0,798.0,,0.0,0.0,,42.0,0.0,0.61,677.0,650.0,541.0,860.0,12.42,0,0,1,0,0,0
2603000011854,Hermosillo,90.0,697,616.0,497.0,0.0,0.0,0.0,0.0,11.0,0.0,0.51,513.0,486.0,427.0,576.0,13.42,6,3,1,0,0,0
2603000011869,Hermosillo,88.0,917,825.0,684.0,8.0,0.0,,3.0,22.0,0.0,0.59,634.0,524.0,523.0,765.0,12.4,1,4,0,0,0,0
2603000011873,Hermosillo,128.0,971,855.0,680.0,,0.0,0.0,0.0,14.0,0.0,0.51,712.0,698.0,636.0,785.0,14.21,7,6,2,0,0,0
2603000011888,Hermosillo,72.0,713,639.0,525.0,0.0,0.0,0.0,,6.0,0.0,0.51,547.0,517.0,469.0,597.0,14.21,2,6,0,0,0,0
2603000011905,Hermosillo,86.0,724,659.0,570.0,6.0,0.0,3.0,3.0,21.0,0.0,0.64,455.0,416.0,342.0,623.0,11.5,0,1,0,0,0,0
260300001191A,Hermosillo,92.0,671,606.0,499.0,0.0,,0.0,0.0,5.0,0.0,0.64,391.0,386.0,305.0,555.0,11.81,3,2,0,0,0,0
2603000011924,Hermosillo,100.0,705,659.0,504.0,,0.0,0.0,0.0,10.0,0.0,0.6,444.0,408.0,351.0,544.0,12.41,3,0,2,0,0,0
2603000011939,Hermosillo,88.0,859,808.0,504.0,3.0,0.0,0.0,0.0,28.0,0.0,0.58,467.0,413.0,386.0,550.0,13.18,0,1,1,0,0,0
2603000011943,Hermosillo,102.0,629,535.0,416.0,0.0,,,3.0,7.0,0.0,0.55,428.0,371.0,356.0,501.0,13.14,6,0,4,0,0,0
2603000011958,Hermosillo,60.0,456,390.0,275.0,,0.0,0.0,0.0,3.0,0.0,0.46,316.0,309.0,302.0,338.0,14.32,9,7,4,0,0,0
2603000011996,Hermosillo,95.0,465,414.0,224.0,0.0,0.0,0.0,0.0,5.0,0.0,0.57,230.0,195.0,186.0,267.0,12.5,9,3,0,0,0,0
2603000012000,Hermosillo,124.0,577,495.0,311.0,,0.0,0.0,3.0,29.0,0.0,0.61,322.0,265.0,267.0,386.0,12.95,0,5,1,0,0,0
2603000012015,Hermosillo,87.0,462,358.0,260.0,0.0,0.0,0.0,0.0,4.0,0.0,0.54,309.0,285.0,261.0,360.0,12.71,10,16,4,0,0,0
260300001202A,Hermosillo,115.0,1134,848.0,725.0,5.0,3.0,4.0,4.0,9.0,0.0,0.61,803.0,716.0,689.0,993.0,12.64,8,8,5,0,0,0
2603000012049,Hermosillo,51.0,815,689.0,563.0,7.0,0.0,0.0,0.0,12.0,0.0,0.49,628.0,602.0,530.0,689.0,14.3,2,5,4,0,0,0
2603000012068,Hermosillo,137.0,608,500.0,347.0,3.0,0.0,0.0,0.0,25.0,0.0,0.57,369.0,302.0,314.0,449.0,13.09,4,4,1,0,0,0
2603000012072,Hermosillo,26.0,562,468.0,425.0,3.0,0.0,0.0,0.0,7.0,0.0,0.5,491.0,476.0,431.0,517.0,14.88,12,14,1,0,0,0
2603000012087,Hermosillo,93.0,425,367.0,272.0,0.0,0.0,0.0,,18.0,0.0,0.6,244.0,197.0,193.0,318.0,12.65,2,2,1,0,0,0
2603000012091,Hermosillo,53.0,279,204.0,142.0,0.0,0.0,,,4.0,0.0,0.64,141.0,122.0,112.0,199.0,11.68,12,6,2,0,0,0
2603000012195,Hermosillo,96.0,1087,1052.0,943.0,16.0,15.0,12.0,14.0,51.0,,0.73,586.0,531.0,362.0,916.0,9.88,0,2,0,0,0,0
2603000012208,Hermosillo,59.0,675,658.0,589.0,0.0,,0.0,0.0,17.0,0.0,0.67,423.0,381.0,333.0,592.0,10.93,3,1,0,0,0,0
2603000012246,Hermosillo,235.0,4303,4143.0,3846.0,48.0,3.0,10.0,11.0,87.0,32.0,1.01,2660.0,2599.0,1831.0,3887.0,10.44,2,3,0,0,0,0
2603000012250,Hermosillo,150.0,1907,1840.0,1662.0,50.0,15.0,12.0,12.0,120.0,14.0,1.09,949.0,1047.0,671.0,1629.0,9.93,1,2,0,0,0,0
2603000012265,Hermosillo,69.0,941,923.0,825.0,18.0,0.0,5.0,5.0,24.0,0.0,0.92,520.0,506.0,323.0,817.0,9.78,2,3,0,0,0,0
2603000012299,Hermosillo,82.0,914,897.0,807.0,12.0,0.0,,,33.0,,0.9,519.0,540.0,384.0,798.0,10.26,0,3,0,0,0,0
2603000012335,Hermosillo,144.0,2043,1981.0,1818.0,8.0,0.0,,,9.0,0.0,0.72,1490.0,1348.0,1054.0,1858.0,11.39,3,1,0,0,0,0
260300001234A,Hermosillo,71.0,906,869.0,787.0,10.0,3.0,7.0,4.0,14.0,,0.84,522.0,514.0,375.0,795.0,10.21,0,1,0,0,0,0
2603000012354,Hermosillo,80.0,1082,1061.0,964.0,10.0,0.0,5.0,,25.0,0.0,0.81,668.0,662.0,470.0,968.0,10.42,0,3,0,0,0,0
2603000012373,Hermosillo,83.0,986,951.0,856.0,17.0,,,5.0,9.0,0.0,0.8,666.0,661.0,519.0,877.0,11.44,0,1,0,0,0,0
2603000012388,Hermosillo,86.0,1356,1318.0,1200.0,6.0,0.0,4.0,4.0,30.0,5.0,0.92,850.0,849.0,649.0,1209.0,10.86,3,2,0,0,0,0
2603000012405,Hermosillo,71.0,1154,1111.0,1017.0,0.0,0.0,,0.0,3.0,0.0,0.71,898.0,872.0,661.0,1054.0,12.19,0,2,0,0,0,0
2603000012443,Hermosillo,121.0,1372,1256.0,1083.0,,0.0,0.0,0.0,,0.0,0.55,1131.0,1111.0,1014.0,1195.0,14.67,0,4,1,0,0,0
2603000012458,Hermosillo,92.0,873,826.0,715.0,,0.0,0.0,0.0,7.0,0.0,0.57,729.0,727.0,679.0,756.0,14.75,17,13,1,0,0,0
2603000012462,Hermosillo,87.0,266,260.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,135.0,116.0,152.0,176.0,11.9,17,5,0,0,0,0
2603000012477,Hermosillo,117.0,973,775.0,620.0,24.0,12.0,,,34.0,11.0,0.7,676.0,632.0,549.0,789.0,12.43,0,3,2,0,0,0
2603000012481,Hermosillo,15.0,256,224.0,193.0,6.0,,,0.0,10.0,6.0,0.91,118.0,150.0,81.0,212.0,9.21,1,0,1,0,0,0
2603000012509,Hermosillo,72.0,782,751.0,673.0,11.0,,3.0,0.0,13.0,,0.78,507.0,473.0,353.0,692.0,10.72,0,1,0,0,0,0
2603000012513,Hermosillo,28.0,322,298.0,262.0,4.0,3.0,3.0,,10.0,0.0,0.73,228.0,213.0,192.0,282.0,12.16,1,2,0,0,0,0
2603000012528,Hermosillo,197.0,2061,1989.0,1727.0,12.0,,4.0,,19.0,0.0,0.87,1444.0,1372.0,1178.0,1775.0,11.97,0,1,0,0,0,0
2603000012532,Hermosillo,55.0,852,827.0,748.0,16.0,4.0,7.0,3.0,11.0,,0.81,512.0,487.0,337.0,759.0,10.23,0,2,0,0,0,0
2603000012547,Hermosillo,78.0,812,800.0,699.0,6.0,0.0,,,43.0,0.0,0.8,510.0,500.0,414.0,700.0,11.31,3,2,1,0,0,0
2603000012551,Hermosillo,53.0,826,791.0,713.0,7.0,0.0,3.0,0.0,24.0,0.0,0.71,608.0,584.0,495.0,732.0,12.38,0,0,0,0,0,0
2603000012566,Hermosillo,,2,,,,,,,,,,,,,,,5,2,0,0,0,0
2603000012570,Hermosillo,0.0,3,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,,,0.0,,5.78,8,2,0,0,0,0
2603000012585,Hermosillo,168.0,1847,1786.0,1551.0,5.0,,6.0,,7.0,,0.74,1380.0,1335.0,1157.0,1597.0,12.89,5,0,0,0,0,0
2603000012602,Hermosillo,5.0,52,50.0,37.0,,,,,5.0,0.0,0.8,23.0,17.0,14.0,36.0,11.46,25,10,0,0,0,0
2603000012617,Hermosillo,182.0,1996,1730.0,1460.0,20.0,7.0,,,27.0,4.0,0.69,1495.0,1502.0,1302.0,1710.0,13.42,2,7,0,0,0,0
2603000012621,Hermosillo,258.0,2650,2331.0,2025.0,21.0,0.0,0.0,0.0,5.0,0.0,0.64,2215.0,2228.0,2095.0,2341.0,14.64,0,1,0,0,0,0
2603000012636,Hermosillo,118.0,704,636.0,495.0,7.0,,0.0,0.0,,0.0,0.63,512.0,517.0,476.0,561.0,14.12,2,4,2,0,0,0
2603000012640,Hermosillo,73.0,1023,898.0,813.0,,0.0,0.0,0.0,,0.0,0.57,904.0,902.0,848.0,934.0,14.59,4,6,5,0,0,0
2603000012655,Hermosillo,69.0,744,633.0,504.0,,0.0,0.0,0.0,,0.0,0.53,590.0,578.0,552.0,614.0,15.25,6,6,7,0,0,0
2603000012706,Hermosillo,68.0,1706,1535.0,1450.0,11.0,3.0,6.0,7.0,18.0,0.0,0.77,1233.0,1113.0,948.0,1592.0,11.31,6,2,0,0,0,0
2603000012710,Hermosillo,291.0,2773,2563.0,2228.0,5.0,,,,10.0,0.0,0.67,2296.0,2251.0,2142.0,2425.0,14.31,13,7,1,0,0,0
260300001273A,Hermosillo,42.0,461,453.0,404.0,15.0,10.0,3.0,7.0,21.0,4.0,0.88,201.0,216.0,108.0,387.0,9.2,1,2,0,0,0,0
2603000012744,Hermosillo,8.0,28,23.0,12.0,0.0,,0.0,0.0,3.0,0.0,1.21,5.0,8.0,,9.0,7.06,20,7,0,0,0,0
2603000012763,Hermosillo,167.0,2374,2272.0,2033.0,,0.0,0.0,0.0,,0.0,0.79,1992.0,2002.0,1869.0,2127.0,14.23,4,2,0,0,0,0
2603000012778,Hermosillo,138.0,1503,1483.0,1319.0,33.0,10.0,15.0,14.0,50.0,13.0,0.85,796.0,816.0,484.0,1285.0,9.84,1,2,0,0,0,0
260300001280A,Hermosillo,,2,,,,,,,,,,,,,,,0,0,0,0,0,0
2603000012852,Hermosillo,,1,,,,,,,,,,,,,,,13,2,2,0,0,0
2603000012886,Hermosillo,173.0,1509,1493.0,1211.0,5.0,0.0,0.0,,12.0,0.0,0.69,1024.0,955.0,812.0,1210.0,12.55,4,2,0,0,0,0
2603000012890,Hermosillo,142.0,1125,1085.0,900.0,4.0,0.0,,,10.0,,0.64,721.0,664.0,567.0,929.0,11.48,1,2,0,0,0,0
2603000012903,Hermosillo,93.0,1069,1022.0,914.0,4.0,,3.0,0.0,21.0,0.0,0.72,714.0,684.0,554.0,943.0,11.4,4,0,0,0,0,0
2603000012918,Hermosillo,132.0,891,837.0,681.0,7.0,,,,16.0,,0.72,513.0,486.0,393.0,718.0,10.95,1,1,0,0,0,0
2603000012922,Hermosillo,39.0,513,489.0,435.0,0.0,0.0,0.0,0.0,5.0,0.0,0.58,389.0,376.0,312.0,457.0,12.71,0,3,0,0,0,0
2603000012937,Hermosillo,58.0,666,574.0,473.0,,0.0,0.0,0.0,10.0,0.0,0.47,512.0,524.0,467.0,563.0,14.03,1,2,2,0,0,0
2603000012941,Hermosillo,40.0,605,573.0,507.0,0.0,0.0,0.0,0.0,3.0,0.0,0.46,516.0,512.0,466.0,537.0,14.81,18,6,1,0,0,0
2603000012956,Hermosillo,74.0,944,925.0,829.0,,,,0.0,9.0,,0.55,752.0,691.0,636.0,844.0,13.26,19,3,0,0,0,0
2603000012960,Hermosillo,58.0,576,531.0,448.0,0.0,0.0,0.0,0.0,4.0,0.0,0.49,449.0,427.0,391.0,488.0,14.26,0,1,4,0,0,0
2603000012975,Hermosillo,96.0,1161,1131.0,1009.0,,0.0,,,7.0,0.0,0.57,807.0,678.0,626.0,1029.0,11.87,0,1,1,0,0,0
260300001298A,Hermosillo,45.0,501,465.0,412.0,0.0,0.0,0.0,0.0,13.0,0.0,0.48,428.0,420.0,388.0,448.0,15.11,3,2,1,0,0,0
2603000012994,Hermosillo,68.0,715,691.0,587.0,5.0,0.0,0.0,0.0,12.0,0.0,0.63,460.0,422.0,344.0,607.0,11.47,2,1,0,0,0,0
2603000013009,Hermosillo,25.0,288,265.0,236.0,,0.0,0.0,0.0,0.0,0.0,0.48,248.0,240.0,210.0,256.0,14.72,1,0,0,0,0,0
2603000013013,Hermosillo,20.0,277,243.0,214.0,0.0,0.0,0.0,0.0,5.0,0.0,0.51,241.0,244.0,223.0,248.0,14.43,2,0,0,0,0,0
2603000013028,Hermosillo,14.0,164,136.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,119.0,111.0,102.0,122.0,15.08,0,2,1,0,0,0
2603000013032,Hermosillo,36.0,325,260.0,191.0,,0.0,0.0,0.0,,0.0,0.47,237.0,207.0,214.0,254.0,14.53,4,21,6,0,0,0
2603000013047,Hermosillo,64.0,466,390.0,316.0,,,,0.0,6.0,0.0,0.56,312.0,274.0,260.0,380.0,12.75,7,7,2,0,0,0
2603000013051,Hermosillo,119.0,1123,1083.0,929.0,,0.0,0.0,0.0,11.0,0.0,0.65,772.0,652.0,603.0,960.0,12.34,27,9,4,0,0,0
2603000013066,Hermosillo,87.0,694,669.0,565.0,,0.0,3.0,3.0,18.0,,0.65,449.0,411.0,345.0,572.0,11.81,5,3,0,0,0,0
2603000013070,Hermosillo,114.0,831,800.0,674.0,,0.0,,3.0,6.0,0.0,0.65,505.0,505.0,399.0,684.0,11.45,0,0,0,0,0,0
2603000013085,Hermosillo,55.0,825,811.0,754.0,5.0,,0.0,0.0,15.0,0.0,0.73,498.0,517.0,364.0,753.0,10.49,3,1,0,0,0,0
2603000013225,Hermosillo,46.0,727,720.0,658.0,16.0,11.0,3.0,3.0,18.0,6.0,0.88,437.0,440.0,326.0,644.0,10.53,3,1,0,0,0,0
260300001323A,Hermosillo,61.0,806,765.0,700.0,18.0,0.0,,6.0,27.0,,0.99,457.0,407.0,299.0,715.0,9.78,0,2,0,0,0,0
2603000013244,Hermosillo,95.0,1411,1362.0,1255.0,26.0,,4.0,4.0,35.0,,0.88,920.0,916.0,711.0,1276.0,11.03,0,3,1,0,0,0
2603000013259,Hermosillo,85.0,1146,1127.0,1040.0,29.0,3.0,4.0,4.0,72.0,16.0,1.05,648.0,578.0,455.0,1012.0,10.08,0,2,0,0,0,0
2603000013263,Hermosillo,81.0,1189,1133.0,1043.0,11.0,3.0,4.0,4.0,35.0,,0.85,741.0,744.0,542.0,1072.0,10.2,3,0,0,0,0,0
2603000013278,Hermosillo,118.0,1400,1313.0,1173.0,7.0,0.0,,,25.0,0.0,0.77,1003.0,940.0,805.0,1249.0,12.11,1,2,0,0,0,0
2603000013282,Hermosillo,51.0,573,561.0,505.0,13.0,0.0,,3.0,10.0,4.0,0.78,317.0,282.0,182.0,501.0,9.99,1,4,1,0,0,0
2603000013297,Hermosillo,96.0,1507,1435.0,1328.0,52.0,18.0,7.0,8.0,126.0,14.0,1.11,689.0,683.0,441.0,1303.0,8.99,0,6,0,0,0,0
260300001330A,Hermosillo,42.0,716,574.0,527.0,21.0,,3.0,6.0,32.0,8.0,0.86,394.0,335.0,265.0,641.0,9.46,0,0,0,0,0,0
2603000013314,Hermosillo,47.0,814,707.0,658.0,24.0,7.0,5.0,10.0,33.0,14.0,0.96,340.0,329.0,215.0,714.0,8.69,0,0,0,0,0,0
2603000013329,Hermosillo,47.0,562,549.0,497.0,25.0,20.0,8.0,9.0,28.0,6.0,0.97,223.0,245.0,149.0,469.0,8.68,0,0,0,0,0,0
2603000013333,Hermosillo,90.0,1086,964.0,856.0,,0.0,0.0,0.0,5.0,0.0,0.53,913.0,842.0,810.0,973.0,14.48,0,3,2,0,0,0
2603000013348,Hermosillo,94.0,1128,1038.0,911.0,4.0,0.0,0.0,0.0,5.0,0.0,0.56,928.0,883.0,802.0,998.0,14.47,6,2,2,0,0,0
2603000013352,Hermosillo,23.0,71,57.0,32.0,0.0,0.0,0.0,0.0,3.0,0.0,0.59,40.0,28.0,25.0,44.0,12.92,16,9,1,0,0,0
2603000013367,Hermosillo,111.0,442,367.0,247.0,0.0,,,,6.0,0.0,0.54,267.0,261.0,233.0,313.0,13.84,5,8,3,0,0,0
2603000013371,Hermosillo,83.0,713,557.0,462.0,20.0,3.0,13.0,8.0,15.0,4.0,0.78,346.0,273.0,248.0,570.0,9.97,8,13,2,0,0,0
2603000013386,Hermosillo,110.0,724,653.0,519.0,9.0,0.0,,,10.0,0.0,0.66,451.0,437.0,372.0,581.0,12.33,0,3,0,0,0,0
2603000013390,Hermosillo,141.0,1269,1228.0,1069.0,7.0,,,,31.0,,0.9,806.0,773.0,528.0,1084.0,10.88,0,1,0,0,0,0
2603000013418,Hermosillo,81.0,874,853.0,755.0,,,,,6.0,0.0,0.62,646.0,594.0,529.0,763.0,12.55,0,2,0,0,0,0
2603000013422,Hermosillo,112.0,968,961.0,833.0,,0.0,,,24.0,0.0,0.75,584.0,558.0,390.0,822.0,10.26,3,3,0,0,0,0
2603000013437,Hermosillo,77.0,909,893.0,804.0,4.0,,,3.0,12.0,0.0,0.75,541.0,521.0,375.0,797.0,9.91,3,2,0,0,0,0
2603000013441,Hermosillo,49.0,603,599.0,534.0,,0.0,0.0,,13.0,0.0,0.74,380.0,359.0,287.0,528.0,10.27,5,2,0,0,0,0
2603000013456,Hermosillo,60.0,689,672.0,608.0,15.0,7.0,,,22.0,9.0,0.8,372.0,393.0,275.0,601.0,9.81,0,1,0,0,0,0
2603000013460,Hermosillo,83.0,1215,1198.0,1112.0,0.0,,4.0,4.0,,0.0,0.7,889.0,812.0,596.0,1111.0,11.35,0,2,0,0,0,0
260300001483A,Hermosillo,124.0,1311,1258.0,1120.0,,,7.0,3.0,4.0,,0.78,784.0,630.0,548.0,1149.0,10.47,0,0,0,0,0,0
2603000014844,Hermosillo,86.0,1295,1263.0,1162.0,29.0,,4.0,4.0,46.0,,0.99,781.0,736.0,510.0,1161.0,9.92,0,2,0,0,0,0
2603000014859,Hermosillo,82.0,793,673.0,567.0,,0.0,0.0,0.0,3.0,0.0,0.54,679.0,670.0,654.0,687.0,14.98,4,3,0,0,0,0
2603000014863,Hermosillo,271.0,2774,2614.0,2281.0,40.0,16.0,4.0,9.0,64.0,27.0,0.74,1973.0,1968.0,1745.0,2396.0,13.07,6,9,0,0,0,0
2603000014878,Hermosillo,75.0,134,116.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,59.0,56.0,50.0,59.0,14.42,0,0,0,0,0,0
260300001490A,Hermosillo,63.0,925,910.0,843.0,37.0,10.0,3.0,8.0,70.0,6.0,1.13,585.0,493.0,308.0,811.0,9.41,0,0,0,0,0,0
2603000014914,Hermosillo,29.0,431,422.0,388.0,13.0,,,,19.0,,1.15,275.0,229.0,170.0,383.0,10.09,0,0,0,0,0,0
2603000014929,Hermosillo,46.0,683,654.0,603.0,8.0,,0.0,,4.0,0.0,0.89,480.0,440.0,369.0,621.0,11.54,3,1,0,0,0,0
2603000014933,Hermosillo,89.0,834,734.0,607.0,7.0,0.0,0.0,,10.0,0.0,0.63,669.0,662.0,636.0,702.0,14.28,1,3,0,0,0,0
2603000014948,Hermosillo,69.0,836,802.0,730.0,3.0,0.0,0.0,0.0,,0.0,0.73,651.0,597.0,532.0,761.0,12.15,0,4,0,0,0,0
2603000014952,Hermosillo,70.0,722,679.0,588.0,4.0,0.0,,,,0.0,0.87,469.0,444.0,365.0,620.0,11.34,0,0,0,0,0,0
2603000014967,Hermosillo,156.0,1339,1311.0,1151.0,0.0,0.0,4.0,,,0.0,0.73,838.0,529.0,390.0,1137.0,10.35,4,2,0,0,0,0
2603000014971,Hermosillo,122.0,777,760.0,629.0,6.0,0.0,0.0,,,0.0,0.73,497.0,305.0,277.0,616.0,10.28,1,1,0,0,0,0
2603000014986,Hermosillo,54.0,646,630.0,560.0,,,,0.0,,0.0,0.77,502.0,470.0,407.0,569.0,12.62,1,0,0,0,0,0
2603000014990,Hermosillo,101.0,1024,998.0,870.0,,0.0,0.0,0.0,3.0,0.0,0.81,741.0,711.0,613.0,891.0,12.25,0,1,0,0,0,0
2603000015005,Hermosillo,,2,,,,,,,,,,,,,,,0,0,0,0,0,0
2603000015039,Hermosillo,123.0,1291,1232.0,1094.0,11.0,3.0,4.0,7.0,50.0,0.0,0.83,821.0,832.0,666.0,1124.0,11.57,0,1,0,0,0,0
2603000015043,Hermosillo,82.0,968,861.0,755.0,0.0,0.0,0.0,0.0,,0.0,0.56,819.0,795.0,754.0,860.0,14.67,3,3,0,0,0,0
2603000015058,Hermosillo,47.0,753,724.0,667.0,14.0,,3.0,,11.0,,0.95,495.0,484.0,376.0,680.0,10.82,5,0,0,0,0,0
2603000015062,Hermosillo,47.0,757,681.0,623.0,16.0,,7.0,0.0,26.0,0.0,0.92,455.0,467.0,336.0,671.0,10.24,0,1,0,0,0,0
2603000015077,Hermosillo,56.0,495,467.0,405.0,,0.0,,0.0,6.0,0.0,0.62,331.0,297.0,261.0,423.0,11.13,1,2,0,0,0,0
2603000015081,Hermosillo,44.0,453,410.0,352.0,0.0,0.0,0.0,0.0,10.0,0.0,0.62,286.0,268.0,232.0,392.0,11.03,0,3,0,0,0,0
2603000015096,Hermosillo,117.0,769,692.0,562.0,,0.0,,,,0.0,0.64,459.0,446.0,354.0,633.0,11.61,0,0,0,0,0,0
2603000015109,Hermosillo,55.0,589,544.0,475.0,5.0,0.0,0.0,0.0,4.0,0.0,0.58,397.0,366.0,298.0,517.0,11.91,0,5,0,0,0,0
2603000015113,Hermosillo,81.0,972,926.0,794.0,0.0,0.0,0.0,0.0,23.0,0.0,0.6,793.0,715.0,714.0,837.0,13.84,1,2,0,0,0,0
2603000015128,Hermosillo,102.0,1095,985.0,863.0,0.0,0.0,0.0,,7.0,0.0,0.55,855.0,849.0,761.0,971.0,13.95,0,2,0,0,0,0
2603000015132,Hermosillo,71.0,1063,1048.0,952.0,17.0,5.0,7.0,7.0,14.0,,0.91,569.0,562.0,282.0,932.0,9.41,0,3,0,0,0,0
2603000015151,Hermosillo,73.0,857,843.0,735.0,7.0,0.0,,,8.0,0.0,0.77,571.0,533.0,430.0,739.0,11.41,1,3,0,0,0,0
2603000015166,Hermosillo,57.0,719,707.0,620.0,7.0,0.0,,0.0,20.0,0.0,0.8,425.0,424.0,306.0,603.0,10.68,5,1,0,0,0,0
2603000015170,Hermosillo,66.0,725,713.0,616.0,0.0,0.0,0.0,,4.0,0.0,0.67,505.0,499.0,417.0,616.0,12.82,0,0,0,0,0,0
2603000015185,Hermosillo,100.0,681,669.0,555.0,0.0,,,,25.0,,0.7,414.0,392.0,301.0,546.0,11.48,0,1,0,0,0,0
260300001519A,Hermosillo,50.0,677,604.0,548.0,13.0,0.0,,3.0,,0.0,0.76,375.0,308.0,239.0,605.0,9.51,0,1,0,0,0,0
2603000015202,Hermosillo,37.0,481,408.0,350.0,6.0,0.0,,3.0,6.0,0.0,0.79,266.0,269.0,218.0,412.0,10.2,1,1,0,0,0,0
2603000015217,Hermosillo,81.0,985,748.0,663.0,25.0,7.0,8.0,12.0,39.0,10.0,0.89,445.0,352.0,291.0,837.0,8.97,4,1,0,0,0,0
2603000015221,Hermosillo,62.0,632,619.0,547.0,15.0,8.0,9.0,6.0,26.0,13.0,0.99,288.0,356.0,186.0,531.0,9.7,0,1,0,0,0,0
2603000015236,Hermosillo,52.0,704,691.0,635.0,14.0,6.0,5.0,4.0,22.0,5.0,1.04,343.0,376.0,214.0,623.0,9.28,3,1,0,0,0,0
2603000015240,Hermosillo,57.0,332,209.0,144.0,8.0,,,,15.0,,0.68,183.0,124.0,137.0,254.0,11.65,8,12,0,0,0,0
2603000015255,Hermosillo,44.0,250,195.0,147.0,,,0.0,0.0,11.0,0.0,0.66,165.0,120.0,134.0,192.0,12.78,11,6,0,0,0,0
260300001526A,Hermosillo,34.0,535,534.0,494.0,3.0,,,3.0,9.0,0.0,0.77,320.0,340.0,235.0,479.0,10.28,0,1,0,0,0,0
2603000015274,Hermosillo,50.0,694,689.0,632.0,8.0,0.0,3.0,,11.0,3.0,0.84,457.0,465.0,350.0,625.0,10.91,0,1,0,0,0,0
2603000015289,Hermosillo,35.0,494,483.0,432.0,5.0,0.0,,0.0,10.0,0.0,0.92,303.0,287.0,215.0,427.0,10.85,0,1,0,0,0,0
2603000015293,Hermosillo,35.0,502,477.0,437.0,,,0.0,0.0,7.0,0.0,0.78,355.0,333.0,267.0,455.0,10.95,2,2,0,0,0,0
2603000015306,Hermosillo,36.0,681,649.0,596.0,0.0,0.0,,0.0,,0.0,0.65,577.0,545.0,495.0,623.0,13.61,5,1,0,0,0,0
2603000015310,Hermosillo,69.0,641,628.0,549.0,,0.0,0.0,0.0,5.0,0.0,0.7,478.0,442.0,358.0,557.0,12.86,0,1,0,0,0,0
