CVE_AGEB,NOM_MUN,VIVPAR_DES,VIVTOT,TVIVPAR,VIVPAR_HAB,VPH_PISOTI,VPH_NODREN,VPH_S_ELEC,VPH_SNBIEN,VPH_1CUART,VPH_LETR,PRO_OCUP_C,VPH_INTER,VPH_AUTOM,VPH_PC,VPH_REFRI,GRAPROES,n_bancos,n_cafes,n_inmobiliarias,n_empenos,n_usados,n_yonques,TASA_PISO_TIERRA,TASA_SIN_DRENAJE,TASA_SIN_ELEC,TASA_SIN_BIENES,TASA_1_CUARTO,TASA_LETRINA,HACINAMIENTO,SCORE_REZAGO,TASA_ABANDONO,abandono_alto
2603000018122,Hermosillo,5.0,111,111.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,65.0,55.0,46.0,100.0,9.73,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.155714,0.045045,0
2603000018137,Hermosillo,147.0,1047,995.0,815.0,3.0,0.0,0.0,0.0,5.0,0.0,0.77,750.0,777.0,620.0,863.0,13.48,0,0,0,0,0,0,,0.0,0.0,0.0,,0.0,0.77,0.154,0.140401,0
2603000018141,Hermosillo,9.0,139,133.0,123.0,3.0,0.0,0.0,0.0,15.0,0.0,1.37,69.0,66.0,40.0,122.0,9.43,0,0,0,0,0,0,,0.0,0.0,,0.121951,0.0,1.37,0.29839,0.064748,0
2603000018211,Hermosillo,12.0,236,225.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,216.0,213.0,203.0,216.0,15.22,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.077143,0.050847,0
2603000018226,Hermosillo,,1,,,3.0,0.0,0.0,0.0,5.0,0.0,0.86,223.0,218.0,159.0,309.0,10.53,0,0,0,0,0,0,,,,,,,,,,0
2603000018230,Hermosillo,,10,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,3.0,159.0,7.0,9.17,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.142857,,0
2603000018245,Hermosillo,,6,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,,,0.0,0.0,,0
260300001825A,Hermosillo,95.0,618,607.0,497.0,5.0,0.0,0.0,0.0,0.0,0.0,1.13,228.0,239.0,138.0,478.0,9.39,0,0,0,0,0,0,0.01006,0.0,,,0.0,0.0,1.13,0.228012,0.153722,0
2603000018264,Hermosillo,70.0,115,113.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12,28.0,20.0,13.0,42.0,9.44,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.12,0.16,0.608696,1
2603000018279,Hermosillo,189.0,1177,1161.0,961.0,3.0,0.0,9.0,18.0,5.0,0.0,1.25,286.0,358.0,143.0,849.0,8.88,0,0,0,0,0,0,0.003122,0.0,0.009365,0.01873,,0.0,1.25,0.213536,0.160578,1
2603000018283,Hermosillo,73.0,786,776.0,687.0,0.0,0.0,0.0,3.0,0.0,0.0,1.11,415.0,422.0,279.0,672.0,10.42,0,0,0,0,0,0,0.0,0.0,0.0,0.004367,0.0,0.0,1.11,0.159195,0.092875,0
2603000018298,Hermosillo,23.0,197,192.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,115.0,97.0,65.0,159.0,11.43,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.142857,0.116751,0
2603000018300,Hermosillo,15.0,157,149.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,130.0,130.0,122.0,140.0,14.64,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.102857,0.095541,0
2603000018315,Hermosillo,52.0,83,82.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,30.0,30.0,28.0,31.0,14.09,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.067143,0.626506,1
260300001832A,Hermosillo,,2,,,3.0,0.0,0.0,0.0,5.0,0.0,0.86,223.0,218.0,159.0,309.0,10.53,0,0,0,0,0,0,,,,,,,,,,0
2603000018334,Hermosillo,22.0,192,177.0,154.0,3.0,0.0,0.0,0.0,0.0,0.0,0.53,159.0,166.0,144.0,169.0,15.3,0,0,0,0,0,0,0.019481,0.0,0.0,0.0,0.0,0.0,0.53,0.078497,0.114583,0
2603000018349,Hermosillo,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,,,0.0,0.0,,0
2603000018353,Hermosillo,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,,,0.0,0.0,,0
2603000018368,Hermosillo,,6,,,3.0,0.0,0.0,0.0,5.0,0.0,0.86,223.0,218.0,159.0,309.0,10.53,0,0,0,0,0,0,,,,,,,,,,0
2603000018372,Hermosillo,,7,6.0,4.0,0.0,0.0,3.0,0.0,3.0,0.0,1.4,0.0,3.0,0.0,309.0,8.78,0,0,0,0,0,0,0.0,0.0,0.75,0.0,0.75,0.0,1.4,0.414286,,0
2603000018387,Hermosillo,3.0,18,15.0,10.0,4.0,4.0,0.0,0.0,6.0,6.0,1.37,223.0,7.0,0.0,7.0,8.28,0,0,0,0,0,0,0.4,0.4,,0.0,0.6,0.6,1.37,0.561667,0.166667,1
2603000018391,Hermosillo,12.0,45,44.0,28.0,11.0,7.0,0.0,0.0,11.0,4.0,1.35,4.0,18.0,3.0,26.0,8.43,0,0,0,0,0,0,0.392857,0.25,0.0,0.0,0.392857,0.142857,1.35,0.361224,0.266667,1
2603000018404,Hermosillo,28.0,339,334.0,303.0,3.0,0.0,0.0,0.0,0.0,0.0,0.9,210.0,202.0,143.0,298.0,11.18,0,0,0,0,0,0,,0.0,,,0.0,0.0,0.9,0.225,0.082596,0
2603000018419,Hermosillo,11.0,133,124.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,94.0,95.0,64.0,120.0,11.78,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.132857,0.082707,0
2603000018423,Hermosillo,4.0,21,20.0,16.0,0.0,0.0,0.0,0.0,5.0,0.0,1.23,7.0,11.0,7.0,16.0,10.26,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,1.23,0.205,0.190476,1
2603000018438,Hermosillo,5.0,111,108.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,97.0,96.0,97.0,101.0,15.07,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.112857,0.045045,0
2603000018442,Hermosillo,15.0,191,183.0,166.0,3.0,0.0,0.0,0.0,0.0,0.0,0.75,158.0,169.0,151.0,174.0,13.97,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.75,0.125,0.078534,0
2603000018457,Hermosillo,6.0,37,36.0,17.0,0.0,0.0,0.0,0.0,5.0,0.0,0.7,14.0,13.0,10.0,18.0,10.4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.7,0.116667,0.162162,1
2603000018461,Hermosillo,31.0,175,167.0,134.0,0.0,0.0,0.0,0.0,33.0,0.0,1.21,94.0,73.0,40.0,133.0,9.03,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.246269,0.0,1.21,0.208038,0.177143,1
2603000018476,Hermosillo,19.0,171,169.0,145.0,3.0,0.0,0.0,0.0,0.0,0.0,1.14,75.0,53.0,42.0,133.0,8.79,0,0,0,0,0,0,,0.0,0.0,,0.0,0.0,1.14,0.228,0.111111,0
2603000018480,Hermosillo,4.0,21,21.0,17.0,5.0,6.0,0.0,0.0,6.0,11.0,0.89,223.0,5.0,159.0,12.0,6.43,0,0,0,0,0,0,0.294118,0.352941,,0.0,0.352941,0.647059,0.89,0.422843,0.190476,1
2603000018495,Hermosillo,,10,,,3.0,0.0,0.0,0.0,5.0,0.0,0.86,223.0,218.0,159.0,309.0,10.53,0,0,0,0,0,0,,,,,,,,,,0
2603000018508,Hermosillo,65.0,107,107.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,22.0,35.0,23.0,42.0,11.41,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.14,0.607477,1
2603000018512,Hermosillo,,25,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,,,0.0,0.0,,0
2603000018527,Hermosillo,3.0,34,33.0,19.0,3.0,0.0,0.0,0.0,5.0,0.0,1.16,5.0,15.0,5.0,18.0,9.71,0,0,0,0,0,0,,0.0,0.0,,0.263158,,1.16,0.35579,0.088235,0
2603000018531,Hermosillo,73.0,450,444.0,361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,312.0,336.0,268.0,364.0,13.88,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.114286,0.162222,1
2603000018546,Hermosillo,56.0,267,257.0,183.0,38.0,0.0,0.0,3.0,32.0,11.0,1.18,27.0,81.0,28.0,176.0,8.24,0,1,0,0,0,0,0.20765,,,0.016393,0.174863,0.060109,1.18,0.327803,0.209738,1
2603000018550,Hermosillo,54.0,738,677.0,621.0,3.0,0.0,0.0,0.0,5.0,0.0,0.64,631.0,629.0,568.0,678.0,14.87,0,0,0,0,0,0,,0.0,0.0,0.0,,0.0,0.64,0.128,0.073171,0
2603000018601,Hermosillo,3.0,30,30.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,25.0,24.0,21.0,27.0,13.34,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.097143,0.1,0
2603000018616,Hermosillo,0.0,5,5.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,218.0,0.0,3.0,8.67,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,,1.1,0.22,0.0,0
2603000018620,Hermosillo,61.0,64,64.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,218.0,159.0,309.0,8.83,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.178571,0.953125,1
2603000018635,Hermosillo,124.0,767,724.0,587.0,3.0,0.0,0.0,3.0,3.0,0.0,1.13,334.0,298.0,138.0,586.0,9.57,0,1,0,0,0,0,0.005111,0.0,,0.005111,0.005111,0.0,1.13,0.190889,0.161669,1
260300001864A,Hermosillo,17.0,147,143.0,124.0,3.0,0.0,0.0,0.0,0.0,0.0,0.7,124.0,124.0,117.0,128.0,15.35,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.7,0.116667,0.115646,0
2603000018654,Hermosillo,49.0,447,432.0,379.0,3.0,0.0,0.0,0.0,5.0,0.0,0.8,275.0,291.0,203.0,390.0,11.97,0,0,0,0,0,0,,0.0,0.0,,,0.0,0.8,0.2,0.10962,0
2603000018669,Hermosillo,,6,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,223.0,218.0,159.0,4.0,10.75,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.125714,,0
2603000018673,Hermosillo,8.0,35,35.0,27.0,0.0,0.0,0.0,0.0,5.0,0.0,0.94,20.0,16.0,12.0,27.0,10.1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.94,0.156667,0.228571,1
2603000018688,Hermosillo,0.0,4,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,4.0,4.0,4.0,4.0,12.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.067143,0.0,0
2603000018692,Hermosillo,9.0,101,97.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,86.0,88.0,82.0,92.0,14.96,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.112857,0.089109,0
2603000018705,Hermosillo,39.0,210,209.0,169.0,3.0,0.0,0.0,0.0,5.0,0.0,0.8,153.0,164.0,144.0,168.0,15.11,0,0,0,0,0,0,,,,,,0.0,0.8,0.4,0.185714,1
260300001871A,Hermosillo,,2,,,3.0,0.0,0.0,0.0,5.0,0.0,0.86,223.0,218.0,159.0,309.0,10.53,0,0,0,0,0,0,,,,,,,,,,0
2603000018724,Hermosillo,,1,,,3.0,0.0,0.0,0.0,5.0,0.0,0.86,223.0,218.0,159.0,309.0,10.53,0,0,0,0,0,0,,,,,,,,,,0
2603000018739,Hermosillo,17.0,343,217.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,290.0,292.0,277.0,309.0,14.73,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.098571,0.049563,0
2603000018743,Hermosillo,,1,,,3.0,0.0,0.0,0.0,5.0,0.0,0.86,223.0,218.0,159.0,309.0,10.53,0,0,0,0,0,0,,,,,,,,,,0
2603000018758,Hermosillo,11.0,100,95.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07,44.0,24.0,18.0,72.0,8.82,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.07,0.152857,0.11,0
2603000018866,Hermosillo,45.0,397,377.0,325.0,7.0,0.0,3.0,0.0,4.0,0.0,1.04,232.0,204.0,112.0,334.0,10.43,0,0,0,0,0,0,0.021538,,0.009231,0.0,0.012308,,1.04,0.216615,0.11335,0
2603000018870,Hermosillo,115.0,1303,1243.0,1090.0,9.0,5.0,0.0,0.0,3.0,3.0,0.87,777.0,831.0,614.0,1123.0,11.94,0,1,0,0,0,0,0.008257,0.004587,,,0.002752,0.002752,0.87,0.17767,0.088258,0
2603000018885,Hermosillo,82.0,628,609.0,510.0,3.0,0.0,0.0,3.0,0.0,0.0,1.07,288.0,260.0,179.0,499.0,10.0,0,0,0,0,0,0,,,0.0,0.005882,0.0,0.0,1.07,0.215176,0.130573,0
260300001889A,Hermosillo,78.0,733,716.0,617.0,3.0,4.0,4.0,6.0,5.0,0.0,1.05,304.0,308.0,223.0,579.0,9.83,0,0,0,0,0,0,,0.006483,0.006483,0.009724,,0.0,1.05,0.214538,0.106412,0
2603000018902,Hermosillo,24.0,89,85.0,57.0,3.0,0.0,0.0,0.0,0.0,0.0,0.9,53.0,55.0,43.0,61.0,14.2,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.9,0.15,0.269663,1
2603000018917,Hermosillo,22.0,229,214.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,140.0,138.0,96.0,196.0,11.18,0,0,0,0,0,0,0.0,0.0,,0.0,0.0,0.0,1.11,0.185,0.09607,0
2603000018921,Hermosillo,75.0,194,192.0,93.0,48.0,6.0,5.0,4.0,44.0,15.0,1.43,4.0,33.0,159.0,53.0,7.04,0,0,0,0,0,0,0.516129,0.064516,0.053763,0.043011,0.473118,0.16129,1.43,0.39169,0.386598,1
2603000018936,Hermosillo,39.0,113,82.0,13.0,11.0,4.0,12.0,3.0,9.0,9.0,0.78,24.0,29.0,20.0,30.0,11.57,0,0,0,0,0,0,0.846154,0.307692,0.923077,0.230769,0.692308,0.692308,0.78,0.638901,0.345133,1
2603000018940,Hermosillo,8.0,22,16.0,,0.0,0.0,0.0,0.0,5.0,0.0,1.14,6.0,6.0,5.0,6.0,11.5,0,0,0,0,0,0,,,,,,,1.14,1.14,0.363636,1
2603000018955,Hermosillo,511.0,1744,1708.0,1160.0,0.0,0.0,0.0,6.0,0.0,0.0,1.04,600.0,657.0,384.0,1124.0,10.11,0,0,0,0,0,0,0.0,0.0,0.0,0.005172,0.0,0.0,1.04,0.14931,0.293005,1
260300001896A,Hermosillo,11.0,133,129.0,118.0,79.0,24.0,5.0,14.0,57.0,28.0,1.37,3.0,13.0,7.0,58.0,7.25,0,0,0,0,0,0,0.669492,0.20339,0.042373,0.118644,0.483051,0.237288,1.37,0.44632,0.082707,0
2603000018989,Hermosillo,18.0,40,40.0,13.0,9.0,11.0,9.0,0.0,5.0,5.0,0.83,0.0,5.0,0.0,0.0,6.13,0,0,0,0,0,0,0.692308,0.846154,0.692308,,0.384615,0.384615,0.83,0.638333,0.45,1
2603000018993,Hermosillo,128.0,1064,1015.0,877.0,3.0,0.0,0.0,0.0,6.0,0.0,0.95,720.0,733.0,605.0,911.0,12.76,0,0,0,0,0,0,,0.0,0.0,0.0,0.006842,0.0,0.95,0.159474,0.120301,0
2603001370057,Hermosillo,,4,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,,,0.0,0.0,,0
2603001370061,Hermosillo,,16,16.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,1.17,7.0,9.0,4.0,12.0,8.66,0,0,0,0,0,0,0.2,,0.0,0.0,0.0,,1.17,0.274,,0
2603001370485,Hermosillo,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,,,0.0,0.0,,0
2603001370589,Hermosillo,13.0,46,44.0,28.0,3.0,0.0,0.0,0.0,8.0,8.0,1.59,21.0,7.0,4.0,14.0,7.55,0,0,0,0,0,0,0.107143,0.0,0.0,0.0,0.285714,0.285714,1.59,0.324082,0.282609,1
2603001371040,Hermosillo,41.0,225,225.0,166.0,41.0,8.0,0.0,0.0,34.0,12.0,1.44,33.0,85.0,14.0,144.0,8.37,0,0,0,0,0,0,0.246988,0.048193,0.0,,0.204819,0.072289,1.44,0.335382,0.182222,1
2603001373140,Hermosillo,54.0,454,452.0,294.0,8.0,0.0,0.0,3.0,8.0,6.0,1.07,108.0,166.0,75.0,267.0,8.86,0,4,0,0,0,0,0.027211,,,0.010204,0.027211,0.020408,1.07,0.231007,0.118943,0
2603001373155,Hermosillo,30.0,278,278.0,193.0,4.0,0.0,0.0,0.0,7.0,4.0,0.97,69.0,111.0,47.0,165.0,9.15,1,3,0,0,0,0,0.020725,,0.0,,0.036269,0.020725,0.97,0.209544,0.107914,0
260300137316A,Hermosillo,59.0,623,623.0,497.0,20.0,7.0,8.0,9.0,45.0,34.0,1.25,215.0,273.0,106.0,440.0,7.98,1,1,0,0,0,0,0.040241,0.014085,0.016097,0.018109,0.090543,0.06841,1.25,0.213926,0.094703,0
2603001373174,Hermosillo,17.0,284,283.0,11.0,0.0,0.0,0.0,0.0,5.0,0.0,0.77,4.0,9.0,159.0,11.0,11.29,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.77,0.128333,0.059859,0
2603001373189,Hermosillo,17.0,360,360.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,5.0,8.0,7.0,8.0,10.94,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.071429,0.047222,0
2603001373193,Hermosillo,3.0,223,223.0,14.0,0.0,0.0,0.0,0.0,5.0,0.0,0.57,8.0,9.0,8.0,13.0,10.57,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.57,0.095,0.013453,0
2603001373206,Hermosillo,6.0,183,183.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,5.0,4.0,4.0,6.0,8.92,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.122857,0.032787,0
2603001373210,Hermosillo,,127,127.0,4.0,3.0,0.0,0.0,0.0,5.0,0.0,0.78,223.0,218.0,159.0,309.0,9.78,0,0,0,0,0,0,,,0.0,,,0.0,0.78,0.26,,0
2603001375024,Hermosillo,43.0,404,404.0,320.0,27.0,9.0,8.0,12.0,46.0,25.0,1.52,140.0,159.0,36.0,254.0,7.81,0,1,0,0,0,0,0.084375,0.028125,0.025,0.0375,0.14375,0.078125,1.52,0.273839,0.106436,0
2603001375950,Hermosillo,9.0,63,63.0,45.0,22.0,6.0,0.0,0.0,15.0,4.0,1.48,4.0,21.0,159.0,37.0,7.52,0,5,0,0,0,0,0.488889,0.133333,,,0.333333,0.088889,1.48,0.504889,0.142857,0
2603001376272,Hermosillo,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,,,0.0,0.0,,0
2603001376287,Hermosillo,44.0,92,92.0,42.0,7.0,0.0,5.0,0.0,11.0,11.0,1.34,35.0,17.0,3.0,22.0,6.94,0,0,0,0,0,0,0.166667,0.0,0.119048,,0.261905,0.261905,1.34,0.358254,0.478261,1
2603001376291,Hermosillo,7.0,82,82.0,63.0,3.0,0.0,0.0,0.0,5.0,0.0,1.18,21.0,38.0,13.0,59.0,8.31,0,0,0,0,0,0,,0.0,0.0,0.0,,,1.18,0.295,0.085366,0
2603001376484,Hermosillo,,2,,,3.0,0.0,0.0,0.0,5.0,0.0,0.86,223.0,218.0,159.0,309.0,10.53,0,0,0,0,0,0,,,,,,,,,,0
2603001376499,Hermosillo,,40,40.0,35.0,3.0,3.0,0.0,0.0,4.0,0.0,1.3,8.0,23.0,7.0,33.0,9.23,0,0,0,0,0,0,,0.085714,0.0,0.0,0.114286,,1.3,0.3,,0
260300137661A,Hermosillo,,5,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,,,0.0,0.0,,0
2603001378762,Hermosillo,0.0,66,66.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.5,223.0,218.0,159.0,309.0,9.0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.5,0.083333,0.0,0
2603001378796,Hermosillo,23.0,92,91.0,62.0,32.0,19.0,11.0,14.0,27.0,26.0,1.68,12.0,16.0,159.0,28.0,5.72,0,0,0,0,0,0,0.516129,0.306452,0.177419,0.225806,0.435484,0.419355,1.68,0.537235,0.25,1
2603001378809,Hermosillo,0.0,7,7.0,6.0,4.0,4.0,3.0,4.0,4.0,0.0,2.11,0.0,218.0,0.0,309.0,6.15,0,0,0,0,0,0,0.666667,0.666667,0.5,0.666667,0.666667,,2.11,0.879445,0.0,0
2603003430038,Hermosillo,4.0,42,40.0,33.0,8.0,10.0,0.0,0.0,8.0,11.0,1.61,14.0,18.0,3.0,32.0,6.6,0,0,0,0,0,0,0.242424,0.30303,0.0,0.0,0.242424,0.333333,1.61,0.390173,0.095238,0
2603003430856,Hermosillo,82.0,748,738.0,646.0,378.0,502.0,13.0,49.0,326.0,565.0,2.46,19.0,100.0,15.0,347.0,4.93,0,0,0,0,0,0,0.585139,0.77709,0.020124,0.075851,0.504644,0.874613,2.46,0.75678,0.109626,0
2603003430860,Hermosillo,4.0,17,17.0,13.0,5.0,0.0,0.0,0.0,5.0,4.0,1.62,5.0,3.0,159.0,8.0,7.4,0,0,0,0,0,0,0.384615,,,,,0.307692,1.62,0.770769,0.235294,1
2603003430875,Hermosillo,10.0,56,56.0,45.0,25.0,20.0,5.0,4.0,23.0,28.0,2.24,6.0,9.0,5.0,28.0,6.64,0,0,0,0,0,0,0.555556,0.444444,0.111111,0.088889,0.511111,0.622222,2.24,0.653333,0.178571,1
260300343088A,Hermosillo,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,,,0.0,0.0,,0
2603003430979,Hermosillo,3.0,29,29.0,24.0,10.0,4.0,0.0,0.0,5.0,10.0,1.5,18.0,9.0,3.0,19.0,7.37,0,0,0,0,0,0,0.416667,0.166667,,,0.208333,0.416667,1.5,0.541667,0.103448,0
2603003430983,Hermosillo,,7,7.0,6.0,3.0,0.0,0.0,0.0,5.0,4.0,1.64,223.0,218.0,0.0,309.0,6.77,0,0,0,0,0,0,0.5,0.0,,,,0.666667,1.64,0.701667,,0
2603003430998,Hermosillo,16.0,61,61.0,33.0,20.0,21.0,5.0,0.0,11.0,23.0,2.1,3.0,7.0,159.0,16.0,6.61,0,0,0,0,0,0,0.606061,0.636364,0.151515,,0.333333,0.69697,2.1,0.75404,0.262295,1
2603003431002,Hermosillo,,2,,,3.0,0.0,0.0,0.0,5.0,0.0,0.86,223.0,218.0,159.0,309.0,10.53,0,0,0,0,0,0,,,,,,,,,,0
2603003431017,Hermosillo,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,,,,,,,0.0,0.0,,0
2603003431021,Hermosillo,,27,27.0,26.0,19.0,25.0,0.0,4.0,12.0,24.0,3.0,0.0,3.0,0.0,15.0,4.32,0,0,0,0,0,0,0.730769,0.961538,0.0,0.153846,0.461538,0.923077,3.0,0.89011,,0
2603003431036,Hermosillo,,26,26.0,22.0,9.0,19.0,0.0,0.0,8.0,19.0,2.3,223.0,218.0,0.0,14.0,4.79,0,0,0,0,0,0,0.409091,0.863636,,,0.363636,0.863636,2.3,0.96,,0
2603003431341,Hermosillo,3.0,11,11.0,8.0,5.0,0.0,0.0,0.0,3.0,4.0,1.43,5.0,218.0,159.0,6.0,4.08,0,0,0,0,0,0,0.625,,,0.0,0.375,0.5,1.43,0.586,0.272727,1
2603003431356,Hermosillo,0.0,5,5.0,5.0,3.0,0.0,0.0,0.0,5.0,0.0,1.63,4.0,218.0,159.0,4.0,8.45,0,0,0,0,0,0,,0.0,0.0,0.0,,,1.63,0.4075,0.0,0
2603003431483,Hermosillo,,39,38.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23,13.0,21.0,7.0,36.0,9.62,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.23,0.175714,,0
2603003433102,Hermosillo,63.0,944,937.0,846.0,28.0,9.0,6.0,20.0,101.0,13.0,1.18,381.0,386.0,195.0,769.0,7.7,1,2,0,0,0,0,0.033097,0.010638,0.007092,0.023641,0.119385,0.015366,1.18,0.19846,0.066737,0
2603003433117,Hermosillo,65.0,689,683.0,590.0,28.0,4.0,0.0,13.0,89.0,7.0,1.16,287.0,302.0,143.0,496.0,7.93,4,0,0,0,0,0,0.047458,0.00678,,0.022034,0.150847,0.011864,1.16,0.233164,0.09434,0
2603003433121,Hermosillo,63.0,595,595.0,521.0,12.0,0.0,0.0,12.0,64.0,6.0,1.19,361.0,257.0,116.0,438.0,7.86,0,1,0,0,0,0,0.023033,,,0.023033,0.122841,0.011516,1.19,0.274085,0.105882,0
2603003433136,Hermosillo,100.0,1048,1036.0,850.0,39.0,54.0,19.0,61.0,194.0,64.0,1.22,321.0,355.0,182.0,644.0,7.66,10,4,0,0,0,0,0.045882,0.063529,0.022353,0.071765,0.228235,0.075294,1.22,0.246723,0.09542,0
2603003434882,Hermosillo,65.0,802,781.0,667.0,47.0,9.0,5.0,22.0,119.0,31.0,1.54,223.0,266.0,116.0,566.0,7.15,0,0,0,0,0,0,0.070465,0.013493,0.007496,0.032984,0.178411,0.046477,1.54,0.269904,0.081047,0
2603003434897,Hermosillo,63.0,698,677.0,596.0,35.0,22.0,6.0,19.0,108.0,23.0,1.47,184.0,242.0,108.0,522.0,7.34,0,1,0,0,0,0,0.058725,0.036913,0.010067,0.031879,0.181208,0.038591,1.47,0.261055,0.090258,0
2603003435541,Hermosillo,28.0,267,261.0,228.0,4.0,4.0,3.0,9.0,47.0,6.0,1.32,96.0,85.0,41.0,186.0,7.27,0,0,0,0,0,0,0.017544,0.017544,0.013158,0.039474,0.20614,0.026316,1.32,0.234311,0.104869,0
2603003435556,Hermosillo,35.0,629,624.0,570.0,16.0,3.0,6.0,16.0,38.0,5.0,1.35,229.0,265.0,118.0,516.0,7.72,0,1,0,0,0,0,0.02807,0.005263,0.010526,0.02807,0.066667,0.008772,1.35,0.21391,0.055644,0
